word_POS	concreteness
органичный_ADJ	-0.698445359
запустение_NOUN	-0.698102821
развращать_VERB	-0.698016825
отныне_ADV	-0.697868185
беспокоиться_VERB	-0.697817202
потребление_NOUN	-0.697651351
логика_NOUN	-0.697649763
бодрствование_NOUN	-0.697637321
вскоре_ADV	-0.697384655
контрольный_ADJ	-0.697367311
сниматься_VERB	-0.697351069
техно_NOUN	-0.697287837
местность_NOUN	-0.69704548
навязчивый_ADJ	-0.69703611
обрастать_VERB	-0.696830455
грэс_NOUN	-0.696822261
повторяться_VERB	-0.696804143
поведывать_VERB	-0.696767409
догма_NOUN	-0.696503302
отлаживать_VERB	-0.69643834
дружелюбный_ADJ	-0.69631572
специализированный_ADJ	-0.696257799
полезность_NOUN	-0.696116597
урожайность_NOUN	-0.696091567
корейский_ADJ	-0.696075273
сменять_VERB	-0.695920485
истребовать_VERB	-0.695744437
курорт_NOUN	-0.694921966
бронхиальный_ADJ	-0.69479322
разгромить_VERB	-0.694744165
аналогия_NOUN	-0.69464716
ареопагит_NOUN	-0.694604925
окружающие_NOUN	-0.694462979
греховный_ADJ	-0.694461578
лужков_NOUN	-0.694430576
качанов_NOUN	-0.694221393
заранее_ADV	-0.694127398
националистически_ADV	-0.693827283
техникум_NOUN	-0.693751866
простота_NOUN	-0.69354198
посоветовать_VERB	-0.693508579
историк_NOUN	-0.693470595
турция_NOUN	-0.693289347
автоваз_NOUN	-0.69327824
минуть_VERB	-0.693233265
рассуждение_NOUN	-0.693151327
каон_NOUN	-0.693069995
настолько_ADV	-0.692878066
сдавать_VERB	-0.692863847
некурение_NOUN	-0.692694515
звездный_ADJ	-0.692534536
ас_NOUN	-0.692532406
пополнять_VERB	-0.69252741
кувейт_NOUN	-0.692181998
формула_NOUN	-0.691972859
гипертрофированный_ADJ	-0.691883704
бесплодный_ADJ	-0.691869058
унылость_NOUN	-0.691770918
добровольно_ADV	-0.691610302
позаботиться_VERB	-0.691601523
просить_VERB	-0.691543833
таяние_NOUN	-0.691327157
патент_NOUN	-0.691223542
призыв_NOUN	-0.691192934
профессионал_NOUN	-0.691048219
неурочный_ADJ	-0.690902365
успевать_VERB	-0.690874633
тренинг_NOUN	-0.690686928
разряд_NOUN	-0.690473409
судорожный_ADJ	-0.690391343
мнгновенно_ADV	-0.690148205
нефтяник_NOUN	-0.690103992
потерять_VERB	-0.689479234
расспрашивать_VERB	-0.689416774
диетолог_NOUN	-0.689383821
понести_VERB	-0.689267967
стоимость_NOUN	-0.689242137
пра_NOUN	-0.689172958
аргос_NOUN	-0.689118439
нюанс_NOUN	-0.689105888
кашина_NOUN	-0.689092805
втягивание_NOUN	-0.688916064
хим_NOUN	-0.688446417
архитектура_NOUN	-0.688402823
леонтьев_NOUN	-0.688398889
сенсация_NOUN	-0.688375751
аванпост_NOUN	-0.688334262
столетие_NOUN	-0.688167754
тахикардия_NOUN	-0.688000408
состоятельный_ADJ	-0.687826036
вдумываться_VERB	-0.687442247
одесса_NOUN	-0.687421828
конец_NOUN	-0.686872729
донорский_ADJ	-0.686837591
жизнеобеспечение_NOUN	-0.686574495
устанавливать_VERB	-0.68620047
периодически_ADV	-0.686123043
оптимальный_ADJ	-0.686016636
неопытный_ADJ	-0.685995805
самолюбование_NOUN	-0.685709099
почитатель_NOUN	-0.68561796
желчь_NOUN	-0.685553342
медучреждение_NOUN	-0.685524872
вашингтон_NOUN	-0.685489063
непохожий_ADJ	-0.685413885
низы_NOUN	-0.68532
азия_NOUN	-0.685273483
основательно_ADV	-0.68522696
удачно_ADV	-0.685118756
авитаминоз_NOUN	-0.685075264
правление_NOUN	-0.684943027
выдерживать_VERB	-0.684905504
геро_NOUN	-0.684771965
вериться_VERB	-0.684721061
перевешивать_VERB	-0.684595511
немыслимо_ADV	-0.684513171
нажива_NOUN	-0.684478504
интеллигенция_NOUN	-0.684314496
спех_NOUN	-0.684227144
циничный_ADJ	-0.684017777
сполна_ADV	-0.683971113
стереотип_NOUN	-0.683778139
повторно_ADV	-0.683675033
по-старому_ADV	-0.683670581
заканчивать_VERB	-0.683662076
нейминг_NOUN	-0.683436072
петербуржец_NOUN	-0.683256012
достаточно_ADV	-0.683221463
посол_NOUN	-0.683086665
дурбан_NOUN	-0.683053221
нато_NOUN	-0.6830311
вакханалия_NOUN	-0.683023889
гуро_NOUN	-0.682871764
единоросс_NOUN	-0.682836459
отличие_NOUN	-0.68279523
ликвидный_ADJ	-0.682686706
выбираться_VERB	-0.682684331
даром_ADV	-0.682682844
наместничество_NOUN	-0.682360346
геомагнитный_ADJ	-0.682099042
фракционный_ADJ	-0.68204225
болезненно_ADV	-0.681861413
пропагандировать_VERB	-0.681854068
пропускать_VERB	-0.681682751
демонстрировать_VERB	-0.681645742
петровка_NOUN	-0.681046313
эрозия_NOUN	-0.681007482
эпопея_NOUN	-0.680921877
нанимать_VERB	-0.68085799
употребление_NOUN	-0.680839365
сетовать_VERB	-0.680614878
чрезмерно_ADV	-0.680362579
эйфория_NOUN	-0.68036083
амритсар_NOUN	-0.680270657
дневка_NOUN	-0.680186028
мыслить_VERB	-0.680170268
засвидетельствовать_VERB	-0.680101817
макиавелли_NOUN	-0.679887755
высокогорный_ADJ	-0.679492136
интрига_NOUN	-0.679478062
тайный_ADJ	-0.679457977
буквальный_ADJ	-0.679325966
зорькин_NOUN	-0.679150466
обманчивый_ADJ	-0.67910105
коллонтай_NOUN	-0.679064954
месяц_NOUN	-0.679007347
непросвещенный_ADJ	-0.678928124
конкурс_NOUN	-0.678690312
менеджер_NOUN	-0.678609766
править_VERB	-0.678600109
вялый_ADJ	-0.678064335
михаил_NOUN	-0.678008598
андрей_NOUN	-0.677979564
агентурный_ADJ	-0.677897473
колониальный_ADJ	-0.67785603
блиц_NOUN	-0.677622313
коломыя_NOUN	-0.67736148
идти_VERB	-0.67731476
асма_NOUN	-0.677291512
схоластический_ADJ	-0.677257043
родитель_NOUN	-0.677046311
гегемон_NOUN	-0.676966744
вкладывать_VERB	-0.676599312
параллельно_ADV	-0.676491347
бдительность_NOUN	-0.676395677
самосский_ADJ	-0.676221099
недолго_ADV	-0.676183698
мкад_NOUN	-0.676128558
обучать_VERB	-0.676092294
дикий_ADJ	-0.675849695
расположенный_ADJ	-0.675828592
пятилетний_ADJ	-0.675824386
шатилов_NOUN	-0.675648333
гипнотический_ADJ	-0.67563739
аэрофлот_NOUN	-0.67561939
заменять_VERB	-0.675536293
неожиданность_NOUN	-0.675521282
туристический_ADJ	-0.675502394
баталия_NOUN	-0.675484732
новоиспеченный_ADJ	-0.675078348
планетарный_ADJ	-0.674898054
побыть_VERB	-0.674832208
знать_VERB	-0.674790314
витязево_NOUN	-0.674720522
предшественник_NOUN	-0.674693112
осетинский_ADJ	-0.674617502
перепродавать_VERB	-0.674611663
карлов_NOUN	-0.674259304
происшествие_NOUN	-0.674010303
опьянение_NOUN	-0.673997448
белград_NOUN	-0.673983035
подполье_NOUN	-0.673951734
неудобство_NOUN	-0.67394244
энергичный_ADJ	-0.67392277
второе_NOUN	-0.673859867
журналистика_NOUN	-0.673554954
благовидный_ADJ	-0.673354377
сознавать_VERB	-0.67316188
фид_NOUN	-0.673099725
вячеслав_NOUN	-0.672885962
одиночный_ADJ	-0.672778017
атланта_NOUN	-0.672621378
реальность_NOUN	-0.672603861
попадание_NOUN	-0.672480259
уходить_VERB	-0.672357958
синод_NOUN	-0.672348667
сходить_VERB	-0.67213726
фальсифицировать_VERB	-0.672091037
фантастика_NOUN	-0.67201321
опустошительный_ADJ	-0.671949529
чисто_ADV	-0.671909243
рай_NOUN	-0.671723234
мелихов_NOUN	-0.671532254
воспользоваться_VERB	-0.671478754
трагический_ADJ	-0.671440443
навязнуть_VERB	-0.671422207
устаивать_VERB	-0.671178942
водоканал_NOUN	-0.67064981
чань_NOUN	-0.670586542
трудиться_VERB	-0.670331481
трин_NOUN	-0.670324438
осторожный_ADJ	-0.670314797
добыча_NOUN	-0.670194914
авария_NOUN	-0.670039778
грозный_NOUN	-0.669910401
космический_ADJ	-0.66975786
озарение_NOUN	-0.669712288
челн_NOUN	-0.669692939
порог_NOUN	-0.669551406
буквоедство_NOUN	-0.669385637
вознаграждение_NOUN	-0.669238738
былой_ADJ	-0.669028887
повторять_VERB	-0.668986337
неравномерно_ADV	-0.668710553
виктор_NOUN	-0.668531109
шмитт_NOUN	-0.668451469
днепр_NOUN	-0.668413297
прибавлять_VERB	-0.668274569
ближний_NOUN	-0.668253406
народ_NOUN	-0.668187079
капский_ADJ	-0.668061256
высокопродуктивный_ADJ	-0.667901061
расходиться_VERB	-0.667664836
элементарный_ADJ	-0.667630414
информационный_ADJ	-0.667464389
медик_NOUN	-0.667325142
стабильно_ADV	-0.667175071
прирожденный_ADJ	-0.667170612
симптом_NOUN	-0.667153161
мыльников_NOUN	-0.667138753
тариф_NOUN	-0.667138048
снятие_NOUN	-0.66701512
консул_NOUN	-0.666979824
подбираться_VERB	-0.666872311
цена_NOUN	-0.666867104
грамматический_ADJ	-0.66682981
автор_NOUN	-0.666801782
неведать_VERB	-0.666737078
диктатура_NOUN	-0.666707559
хмельницкий_NOUN	-0.666661458
алексей_NOUN	-0.666465394
горбачев_NOUN	-0.666385776
спрингс_NOUN	-0.666380829
итан_NOUN	-0.666269301
николаев_NOUN	-0.666229268
атеизм_NOUN	-0.666080254
азиатский_ADJ	-0.666025947
корреспондент_NOUN	-0.666016003
арестовывать_VERB	-0.665987312
дан_NOUN	-0.66597895
потуга_NOUN	-0.665851926
школа_NOUN	-0.665851109
лот_NOUN	-0.665643586
террор_NOUN	-0.665530912
жюри_NOUN	-0.665342619
волна_NOUN	-0.665159337
вчера_ADV	-0.665117261
старожил_NOUN	-0.665036973
шквал_NOUN	-0.66485475
позади_ADV	-0.664631665
эпоха_NOUN	-0.664626166
распознавать_VERB	-0.664505052
автотранспортный_ADJ	-0.664393152
выполнять_VERB	-0.664210089
бизнесмен_NOUN	-0.663950161
палата_NOUN	-0.663802705
стартовый_ADJ	-0.663729168
нововведение_NOUN	-0.663691265
бессмыслица_NOUN	-0.663677944
безумный_ADJ	-0.663646471
сан_NOUN	-0.663490174
ходорковский_NOUN	-0.663452455
секретарь_NOUN	-0.663431713
идеальный_ADJ	-0.663360665
переяслав_NOUN	-0.663297555
огузский_ADJ	-0.663296949
скопление_NOUN	-0.663111117
актив_NOUN	-0.663108638
радиокомпания_NOUN	-0.663075119
поверхностный_ADJ	-0.662738879
колониализм_NOUN	-0.662577259
петропавловский_ADJ	-0.662493281
непоседливость_NOUN	-0.662456023
жилой_ADJ	-0.662419275
неуравновешенный_ADJ	-0.662377515
калиевый_ADJ	-0.662101927
заявление_NOUN	-0.662066524
объект_NOUN	-0.661771567
переполох_NOUN	-0.661583513
венера_NOUN	-0.661264983
лицо_NOUN	-0.661075694
доставлять_VERB	-0.660806931
вяземский_NOUN	-0.66060742
интуиция_NOUN	-0.660596644
немереный_ADJ	-0.660498455
бактериальный_ADJ	-0.660482492
вписываться_VERB	-0.660433869
пророссийский_ADJ	-0.660410044
ферраро_NOUN	-0.660347596
выбирать_VERB	-0.660106571
мадина_NOUN	-0.659997986
болонский_ADJ	-0.659871966
сенсационный_ADJ	-0.659548958
юдино_NOUN	-0.659541939
видно_ADV	-0.659513677
неумолимый_ADJ	-0.659512623
чукотка_NOUN	-0.659468786
игорь_NOUN	-0.659385899
спасибо_NOUN	-0.65934635
ноль_NOUN	-0.659327027
мечта_NOUN	-0.659271158
стремительность_NOUN	-0.659143508
линейный_ADJ	-0.65913689
одержимость_NOUN	-0.658991911
оборона_NOUN	-0.658711743
индекс_NOUN	-0.658706724
привлекательный_ADJ	-0.658602793
отложение_NOUN	-0.658268449
копенгаген_NOUN	-0.658140794
федосов_NOUN	-0.658119374
слет_NOUN	-0.658113262
кубанский_ADJ	-0.658048574
реформатор_NOUN	-0.657839906
фиорд_NOUN	-0.65782524
марксизм_NOUN	-0.657813341
командировка_NOUN	-0.657685045
юва_NOUN	-0.65760193
негодование_NOUN	-0.657588896
